Position in AH012985/KOR/Unknown/2000/O, Recombination breakpoint number (100nt win), Upper 99% CI, Lower 99% CI, Upper 95% CI, Lower 95% CI
2209,0,8,0,7,1
2211,0,8,0,7,1
2213,0,8,0,7,1
2215,0,8,0,7,1
2217,0,8,0,7,1
2219,0,8,0,7,1
2221,0,8,0,7,1
2223,0,8,0,7,1
2225,0,8,0,7,1
2227,0,8,0,7,1
2229,0,8,0,7,1
2231,0,8,0,7,1
2233,0,8,0,7,1
2235,0,8,0,7,1
2237,0,8,0,7,1
2239,0,8,0,7,1
2241,0,8,0,7,1
2243,0,8,0,7,1
2245,0,8,0,7,1
2247,0,8,0,7,1
2249,0,8,0,7,1
2251,0,8,0,7,1
2253,0,8,0,7,1
2255,0,9,0,7,1
2257,0,9,0,7,1
2259,0,9,0,7,1
2261,0,9,0,7,1
2263,0,9,0,7,1
2265,0,9,0,7,1
2267,0,9,0,8,1
2269,0,9,0,8,1
2271,0,9,0,8,1
2273,0,9,0,8,1
2275,0,9,1,8,1
2277,0,9,0,8,1
2279,0,10,1,8,1
2281,0,10,1,8,1
2283,0,10,1,8,1
2285,0,10,1,8,1
2287,0,10,1,8,1
2289,0,10,0,8,1
2291,0,10,0,8,1
2293,0,9,0,8,1
2295,0,10,0,8,1
2297,0,10,0,8,1
2299,0,10,0,8,1
2301,0,10,0,8,1
2303,0,10,1,8,1
2305,0,10,1,8,1
2307,0,10,1,8,1
2309,0,10,1,8,1
2311,0,10,1,8,1
2313,0,10,1,8,1
2315,0,10,1,8,1
2317,0,10,1,8,1
2319,0,10,1,8,1
2321,0,10,1,8,1
2323,0,10,1,8,1
2325,0,10,1,8,1
2327,0,10,1,8,1
2329,0,10,1,8,1
2331,0,10,1,8,1
2333,0,10,1,8,1
2335,0,10,1,8,1
2337,0,10,0,8,1
2339,0,10,0,8,1
2341,0,10,1,8,1
2343,0,10,0,8,1
2345,0,10,0,8,1
2347,0,10,0,8,1
2349,0,10,0,8,1
2351,0,9,0,8,1
2353,0,9,0,8,1
2355,0,9,0,8,1
2357,0,9,0,8,1
2359,0,9,0,8,1
2361,0,9,0,8,1
2363,0,9,0,8,1
2365,0,9,0,8,1
2367,0,9,0,8,1
2369,0,9,0,8,1
2371,0,9,0,8,1
2373,0,9,0,7,1
2375,0,10,0,8,1
2377,0,10,0,8,1
2379,0,10,0,8,1
2381,0,9,0,8,1
2383,0,9,0,8,1
2385,0,9,0,8,1
2387,0,9,0,8,1
2389,0,9,0,8,1
2391,0,9,0,8,1
2393,0,9,0,8,1
2395,0,9,0,8,1
2397,0,9,0,8,1
2399,0,9,0,8,1
2401,0,10,0,8,1
2403,0,9,0,7,1
2405,0,10,0,8,1
2407,0,10,0,8,1
2409,0,9,0,8,1
2411,0,10,1,8,1
2413,0,10,1,8,1
2415,0,10,1,8,1
2417,0,10,1,8,1
2419,0,10,1,8,1
2421,0,10,1,8,1
2423,0,10,1,8,1
2425,0,10,1,8,1
2427,0,10,1,8,1
2429,0,10,1,8,1
2431,0,10,1,8,1
2433,0,10,0,8,1
2435,0,10,0,8,1
2437,0,10,0,8,1
2439,0,10,0,8,1
2441,0,10,0,8,1
2443,0,10,0,8,1
2445,0,10,0,8,1
2447,0,10,0,8,1
2449,0,10,0,8,1
2451,0,10,0,8,1
2453,0,10,0,8,1
2455,0,10,0,8,1
2457,0,10,1,8,1
2459,0,10,1,8,1
2461,0,10,1,8,1
2463,0,10,0,8,1
2465,0,10,0,8,1
2467,0,10,0,8,1
2469,0,10,0,8,1
2471,0,10,0,8,1
2473,0,10,0,8,1
2475,0,10,0,8,1
2477,0,10,0,8,1
2479,0,9,0,8,1
2481,0,9,0,8,1
2483,0,9,0,8,1
2485,0,9,0,8,1
2487,0,9,0,8,1
2489,0,9,0,8,1
2491,0,9,0,7,1
2493,0,9,0,7,1
2495,0,9,0,8,1
2497,0,9,0,8,1
2499,0,9,0,8,1
2501,0,9,0,8,1
2503,0,9,0,8,1
2505,0,9,0,8,1
2507,0,9,0,8,1
2509,0,9,0,7,1
2511,0,9,0,7,1
2513,0,9,0,7,1
2515,0,8,0,7,1
2517,0,8,0,7,1
2519,0,8,0,7,1
2521,0,9,0,7,1
2523,0,9,0,7,1
2525,0,9,0,7,1
2527,0,9,0,7,1
2529,0,9,0,7,1
2531,0,9,0,7,1
2533,0,9,0,7,1
2535,0,9,0,7,1
2537,0,9,0,8,1
2539,0,9,0,8,1
2541,0,9,1,8,1
2543,0,9,1,8,1
2545,0,10,1,8,1
2547,0,10,1,8,1
2549,0,10,1,8,1
2551,0,10,1,8,2
2553,0,11,1,8,2
2555,0,11,1,9,2
2557,0,10,1,8,2
2559,0,10,1,8,2
2561,0,10,1,9,2
2563,0,10,1,8,1
2565,0,10,1,8,2
2567,0,10,1,8,2
2569,0,10,1,9,2
2571,0,10,1,9,2
2573,0,10,1,9,2
2575,0,10,1,9,2
2577,0,10,1,9,2
2579,0,11,1,9,2
2581,0,11,1,9,2
2583,0,11,1,10,2
2585,0,11,1,10,2
2587,0,12,1,10,2
2589,0,11,1,10,2
2591,0,12,1,10,2
2593,0,12,1,10,2
2595,0,12,1,10,2
2597,0,13,1,10,2
2599,0,12,1,11,2
2601,0,12,1,10,2
2603,0,12,1,11,2
2605,0,13,1,11,2
2607,0,12,1,10,2
2609,0,12,1,10,2
2611,0,12,1,10,2
2613,0,12,1,10,2
2615,0,12,1,10,2
2617,0,12,1,10,2
2619,0,12,1,10,2
2621,0,12,1,10,2
2623,0,12,1,10,2
2625,0,12,1,10,2
2627,0,13,1,10,2
2629,0,13,1,11,3
2631,0,13,2,11,3
2633,0,13,2,11,3
2635,0,13,2,11,3
2637,0,13,2,11,3
2639,0,12,1,11,3
2641,0,12,1,11,3
2643,0,12,1,11,3
2645,0,12,1,10,3
2647,0,12,1,11,2
2649,0,12,1,10,2
2651,0,12,1,10,2
2653,0,12,1,10,2
2655,0,12,1,10,2
2657,0,12,1,10,3
2659,0,12,1,10,2
2661,0,12,1,10,2
2663,0,12,1,10,2
2665,0,12,1,10,2
2667,1,12,1,10,2
2669,1,11,1,10,2
2671,1,11,1,10,2
2673,1,11,1,9,2
2675,2,11,1,9,2
2677,2,11,1,9,2
2679,2,11,1,9,2
2681,2,10,1,9,2
2683,2,10,1,9,2
2685,2,10,1,9,2
2687,2,10,1,9,2
2689,2,10,1,9,2
2691,2,10,1,8,1
2693,2,10,1,9,1
2695,2,10,1,8,1
2697,2,10,1,8,1
2699,2,10,0,8,1
2701,2,10,0,8,1
2703,2,10,0,8,1
2705,2,10,0,8,1
2707,2,10,0,8,2
2709,2,10,0,8,2
2711,2,10,0,9,2
2713,2,10,1,9,2
2715,2,10,1,9,2
2717,2,10,1,9,2
2719,2,10,1,9,2
2721,2,10,1,9,2
2723,2,11,1,9,2
2725,2,11,1,9,2
2727,3,11,1,9,2
2729,3,11,1,9,2
2731,3,11,1,9,2
2733,3,10,1,9,2
2735,3,10,1,9,2
2737,3,10,1,9,2
2739,3,10,0,8,2
2741,5,10,0,8,2
2743,11,10,1,8,2
2745,11,10,1,8,2
2747,11,10,1,8,2
2749,20,10,1,8,2
2751,21,10,1,8,2
2753,22,10,1,8,2
2755,22,10,1,8,1
2757,23,9,1,8,1
2759,26,9,1,8,2
2761,29,10,0,8,2
2763,30,10,0,8,2
2765,31,10,0,9,2
2767,30,10,0,8,2
2769,30,10,0,8,2
2771,30,10,0,8,2
2773,31,10,0,8,1
2775,30,10,0,8,1
2777,30,10,0,8,1
2779,30,9,0,8,1
2781,30,10,0,8,1
2783,30,10,0,8,1
2785,30,9,0,8,1
2787,30,9,0,8,1
2789,30,9,0,8,1
2791,30,9,0,8,1
2793,30,9,0,8,1
2795,31,9,0,8,1
2797,31,9,0,7,1
2799,31,9,0,7,1
2801,31,8,0,7,1
2803,32,8,0,7,1
2805,32,8,0,7,1
2807,32,8,0,6,1
2809,32,8,0,6,1
2811,32,7,0,6,1
2813,32,7,0,6,0
2815,32,7,0,6,0
2817,32,7,0,6,0
2819,32,7,0,6,0
2821,32,6,0,5,0
2823,32,6,0,5,0
2825,32,7,0,5,0
2827,31,7,0,5,0
2829,31,7,0,5,0
2831,31,7,0,5,0
2833,32,6,0,5,0
2835,32,6,0,5,0
2837,32,6,0,5,0
2839,32,6,0,5,0
2841,30,6,0,5,0
2843,24,6,0,5,0
2845,24,6,0,5,0
2847,24,6,0,5,0
2849,18,6,0,5,0
2851,17,6,0,5,0
2853,16,6,0,4,0
2855,16,6,0,4,0
2857,15,6,0,5,0
2859,12,6,0,4,0
2861,9,6,0,4,0
2863,9,6,0,4,0
2865,8,6,0,4,0
2867,8,6,0,4,0
2869,8,6,0,4,0
2871,8,6,0,4,0
2873,7,6,0,4,0
2875,7,6,0,4,0
2877,8,5,0,4,0
2879,8,6,0,4,0
2881,8,6,0,4,0
2883,8,6,0,4,0
2885,8,6,0,4,0
2887,8,5,0,4,0
2889,8,5,0,4,0
2891,8,6,0,4,0
2893,8,5,0,4,0
2895,7,5,0,4,0
2897,7,5,0,4,0
2899,7,5,0,4,0
2901,7,5,0,4,0
2903,6,5,0,4,0
2905,6,5,0,4,0
2907,6,5,0,4,0
2909,6,5,0,4,0
2911,6,5,0,4,0
2913,6,5,0,4,0
2915,6,5,0,4,0
2917,6,6,0,4,0
2919,6,5,0,4,0
2921,6,5,0,4,0
2923,6,6,0,4,0
2925,6,5,0,4,0
2927,6,5,0,4,0
2929,6,5,0,4,0
2931,6,5,0,4,0
2933,6,5,0,4,0
2935,6,5,0,4,0
2937,6,5,0,4,0
2939,6,5,0,4,0
2941,6,5,0,4,0
2943,6,5,0,4,0
2945,7,5,0,4,0
2947,7,5,0,4,0
2949,4,5,0,4,0
2951,4,5,0,4,0
2953,4,5,0,4,0
2955,4,5,0,4,0
2957,4,5,0,4,0
2959,4,5,0,4,0
2961,4,5,0,4,0
2963,3,5,0,4,0
2965,3,5,0,4,0
2967,3,5,0,4,0
2969,3,5,0,4,0
2971,3,5,0,4,0
2973,3,5,0,4,0
2975,4,5,0,4,0
2977,3,5,0,4,0
2979,4,5,0,4,0
2981,4,5,0,4,0
2983,4,5,0,4,0
2985,4,5,0,4,0
2987,4,5,0,4,0
2989,4,5,0,4,0
2991,4,5,0,4,0
2993,4,5,0,4,0
2995,4,5,0,4,0
2997,4,5,0,4,0
2999,4,5,0,4,0
3001,4,5,0,4,0
3003,4,5,0,4,0
3005,4,5,0,4,0
3007,4,5,0,4,0
3009,4,5,0,4,0
3011,4,5,0,4,0
3013,4,5,0,4,0
3015,4,5,0,4,0
3017,4,5,0,4,0
3019,4,5,0,4,0
3021,4,5,0,4,0
3023,4,5,0,4,0
3025,4,5,0,4,0
3027,4,5,0,4,0
3029,4,5,0,4,0
3031,4,5,0,4,0
3033,3,5,0,4,0
3035,3,5,0,4,0
3037,3,5,0,4,0
3039,3,5,0,4,0
3041,3,5,0,4,0
3043,3,5,0,4,0
3045,2,5,0,4,0
3047,2,5,0,4,0
3049,2,5,0,4,0
3051,3,4,0,3,0
3053,3,4,0,3,0
3055,3,4,0,3,0
3057,3,4,0,3,0
3059,3,4,0,3,0
3061,3,4,0,3,0
3063,3,4,0,3,0
3065,3,4,0,3,0
3067,3,4,0,3,0
3069,3,4,0,3,0
3071,3,4,0,3,0
3073,3,4,0,3,0
3075,2,4,0,3,0
3077,2,4,0,3,0
3079,1,4,0,3,0
3081,1,4,0,3,0
3083,1,4,0,3,0
3085,1,4,0,3,0
3087,1,4,0,3,0
3089,1,4,0,3,0
3091,1,4,0,3,0
3093,1,4,0,3,0
3095,1,4,0,3,0
3097,1,4,0,3,0
3099,1,4,0,3,0
3101,1,4,0,3,0
3103,1,4,0,3,0
3105,1,4,0,3,0
3107,1,4,0,3,0
3109,1,4,0,3,0
3111,1,4,0,3,0
3113,1,4,0,3,0
3115,1,4,0,3,0
3117,2,4,0,3,0
3119,2,4,0,3,0
3121,2,4,0,3,0
3123,2,4,0,3,0
3125,2,4,0,3,0
3127,2,4,0,3,0
3129,2,4,0,3,0
3131,2,4,0,3,0
3133,2,4,0,3,0
3135,2,4,0,3,0
3137,2,4,0,3,0
3139,2,4,0,3,0
3141,2,4,0,3,0
3143,2,4,0,3,0
3145,2,4,0,3,0
3147,2,4,0,3,0
3149,2,4,0,3,0
3151,1,4,0,3,0
3153,1,4,0,3,0
3155,1,4,0,3,0
3157,1,4,0,3,0
3159,1,4,0,3,0
3161,1,4,0,3,0
3163,1,4,0,3,0
3165,1,3,0,3,0
3167,1,4,0,3,0
3169,1,4,0,3,0
3171,1,4,0,3,0
3173,1,4,0,3,0
3175,1,4,0,3,0
3177,1,4,0,3,0
3179,1,4,0,3,0
3181,1,4,0,3,0
3183,1,3,0,3,0
3185,1,3,0,3,0
3187,1,4,0,3,0
3189,1,4,0,3,0
3191,1,4,0,3,0
3193,1,4,0,3,0
3195,1,4,0,3,0
3197,1,4,0,3,0
3199,1,4,0,3,0
3201,1,4,0,3,0
3203,1,4,0,3,0
3205,1,4,0,3,0
3207,1,4,0,3,0
3209,1,4,0,3,0
3211,1,4,0,3,0
3213,1,4,0,3,0
3215,1,4,0,3,0
3217,0,4,0,3,0
3219,0,4,0,3,0
3221,0,4,0,3,0
3223,0,4,0,3,0
3225,0,4,0,3,0
3227,0,4,0,3,0
3229,0,4,0,3,0
3231,0,4,0,3,0
3233,0,4,0,3,0
3235,0,4,0,3,0
3237,0,4,0,3,0
3239,0,4,0,3,0
3241,0,4,0,3,0
3243,0,4,0,3,0
3245,1,4,0,3,0
3247,1,4,0,3,0
3249,1,4,0,3,0
3251,1,4,0,3,0
3253,1,4,0,3,0
3255,1,4,0,3,0
3257,1,4,0,3,0
3259,1,4,0,3,0
3261,1,4,0,3,0
3263,1,4,0,3,0
3265,1,4,0,3,0
3267,1,4,0,3,0
3269,1,4,0,3,0
3271,2,4,0,3,0
3273,2,4,0,3,0
3275,2,4,0,3,0
3277,2,4,0,3,0
3279,2,4,0,3,0
3281,2,4,0,3,0
3283,2,4,0,3,0
3285,2,4,0,3,0
3287,2,4,0,3,0
3289,2,4,0,3,0
3291,2,4,0,3,0
3293,2,4,0,3,0
3295,2,4,0,3,0
3297,2,4,0,3,0
3299,2,4,0,3,0
3301,2,4,0,3,0
3303,2,4,0,3,0
3305,2,4,0,3,0
3307,2,4,0,3,0
3309,2,4,0,3,0
3311,2,4,0,3,0
3313,2,4,0,3,0
3315,2,4,0,3,0
3317,2,4,0,3,0
3319,2,4,0,3,0
3321,2,4,0,3,0
3323,2,4,0,3,0
3325,2,4,0,3,0
3327,2,4,0,3,0
3329,2,4,0,3,0
3331,2,4,0,3,0
3333,2,4,0,3,0
3335,2,4,0,3,0
3337,2,4,0,3,0
3339,2,4,0,3,0
3341,2,4,0,3,0
3343,2,4,0,3,0
3345,1,4,0,3,0
3347,1,4,0,3,0
3349,1,4,0,3,0
3351,1,4,0,3,0
3353,1,4,0,3,0
3355,1,4,0,3,0
3357,1,4,0,3,0
3359,1,4,0,3,0
3361,1,4,0,3,0
3363,1,4,0,3,0
3365,1,4,0,3,0
3367,1,4,0,3,0
3369,1,4,0,3,0
3371,0,4,0,3,0
3373,0,4,0,3,0
3375,0,4,0,3,0
3377,0,4,0,3,0
3379,0,4,0,3,0
3381,0,4,0,3,0
3383,0,4,0,3,0
3385,0,5,0,3,0
3387,0,5,0,3,0
3389,0,5,0,3,0
3391,0,5,0,3,0
3393,0,5,0,3,0
3395,1,5,0,3,0
3397,1,5,0,3,0
3399,1,5,0,3,0
3401,1,5,0,3,0
3403,1,5,0,3,0
3405,1,5,0,3,0
3407,1,5,0,3,0
3409,1,5,0,3,0
3411,1,5,0,3,0
3413,1,5,0,3,0
3415,2,5,0,3,0
3417,2,5,0,3,0
3419,2,5,0,3,0
3421,2,5,0,3,0
3423,2,5,0,3,0
3425,2,5,0,3,0
3427,2,5,0,3,0
3429,2,5,0,3,0
3431,2,5,0,4,0
3433,2,5,0,4,0
3435,2,5,0,4,0
3437,2,5,0,4,0
3439,2,5,0,4,0
3441,2,5,0,4,0
3443,2,5,0,4,0
3445,2,5,0,4,0
3447,2,5,0,4,0
3449,2,5,0,4,0
3451,2,5,0,4,0
3453,2,5,0,4,0
3455,3,5,0,4,0
3457,3,5,0,4,0
3459,3,5,0,4,0
3461,3,5,0,4,0
3463,3,5,0,4,0
3465,3,5,0,4,0
3467,3,5,0,4,0
3469,3,5,0,4,0
3471,3,5,0,4,0
3473,3,5,0,4,0
3475,3,5,0,4,0
3477,3,5,0,4,0
3479,3,5,0,4,0
3481,3,5,0,4,0
3483,3,5,0,4,0
3485,3,5,0,4,0
3487,3,6,0,4,0
3489,3,5,0,4,0
3491,3,5,0,4,0
3493,3,6,0,4,0
3495,2,6,0,4,0
3497,2,6,0,4,0
3499,3,5,0,4,0
3501,3,5,0,4,0
3503,3,6,0,4,0
3505,3,6,0,4,0
3507,3,6,0,4,0
3509,4,6,0,4,0
3511,4,5,0,4,0
3513,4,5,0,4,0
3515,3,5,0,4,0
3517,3,5,0,4,0
3519,3,5,0,4,0
3521,3,6,0,4,0
3523,3,5,0,4,0
3525,3,5,0,4,0
3527,3,5,0,4,0
3529,3,6,0,5,0
3531,3,6,0,4,0
3533,3,6,0,5,0
3535,3,6,0,4,0
3537,3,6,0,4,0
3539,3,6,0,4,0
3541,3,6,0,4,0
3543,4,5,0,4,0
3545,4,6,0,4,0
3547,4,6,0,4,0
3549,4,6,0,4,0
3551,4,6,0,4,0
3553,4,6,0,4,0
3555,3,6,0,4,0
3557,3,6,0,4,0
3559,3,6,0,4,0
3561,3,6,0,4,0
3563,3,6,0,4,0
3565,3,6,0,4,0
3567,3,6,0,4,0
3569,3,6,0,4,0
3571,3,6,0,4,0
3573,3,6,0,4,0
3575,3,6,0,4,0
3577,3,6,0,4,0
3579,3,6,0,4,0
3581,3,6,0,4,0
3583,3,5,0,4,0
3585,3,5,0,4,0
3587,3,5,0,4,0
3589,3,5,0,4,0
3591,3,5,0,4,0
3593,3,5,0,4,0
3595,3,5,0,4,0
3597,3,5,0,4,0
3599,2,5,0,4,0
3601,2,5,0,4,0
3603,2,5,0,4,0
3605,2,5,0,4,0
3607,2,5,0,4,0
3609,1,5,0,4,0
3611,1,5,0,4,0
3613,1,5,0,4,0
3615,1,5,0,4,0
3617,1,5,0,4,0
3619,1,5,0,4,0
3621,1,5,0,4,0
3623,1,5,0,4,0
3625,1,5,0,4,0
3627,1,5,0,4,0
3629,1,5,0,4,0
3631,1,5,0,4,0
3633,1,5,0,4,0
3635,1,5,0,4,0
3637,1,5,0,4,0
3639,1,5,0,4,0
3641,1,5,0,4,0
3643,0,5,0,4,0
3645,0,5,0,4,0
3647,0,5,0,4,0
3649,0,5,0,4,0
3651,0,5,0,4,0
3653,0,5,0,4,0
3655,0,5,0,4,0
3657,0,5,0,4,0
3659,0,5,0,4,0
3661,0,5,0,4,0
3663,0,5,0,4,0
3665,0,5,0,4,0
3667,0,5,0,4,0
3669,1,5,0,4,0
3671,1,5,0,4,0
3673,1,5,0,4,0
3675,1,5,0,4,0
3677,1,5,0,4,0
3679,1,5,0,4,0
3681,1,5,0,4,0
3683,1,5,0,4,0
3685,1,5,0,4,0
3687,1,5,0,4,0
3689,1,5,0,4,0
3691,1,5,0,4,0
3693,1,5,0,4,0
3695,1,5,0,4,0
3697,1,5,0,4,0
3699,1,5,0,4,0
3701,1,5,0,4,0
3703,1,5,0,4,0
3705,1,5,0,4,0
3707,1,5,0,4,0
3709,1,5,0,4,0
3711,1,5,0,4,0
3713,1,5,0,4,0
3715,1,5,0,4,0
3717,1,5,0,3,0
3719,1,5,0,3,0
3721,1,5,0,3,0
3723,1,5,0,3,0
3725,1,5,0,3,0
3727,1,5,0,3,0
3729,1,5,0,3,0
3731,1,5,0,4,0
3733,1,5,0,4,0
3735,1,5,0,4,0
3737,1,5,0,4,0
3739,1,5,0,4,0
3741,1,5,0,4,0
3743,1,5,0,4,0
3745,1,5,0,4,0
3747,1,5,0,4,0
3749,1,5,0,4,0
3751,1,5,0,4,0
3753,1,5,0,4,0
3755,1,5,0,4,0
3757,1,5,0,4,0
3759,1,5,0,4,0
3761,1,5,0,4,0
3763,1,5,0,4,0
3765,1,5,0,3,0
3767,1,5,0,4,0
3769,0,5,0,4,0
3771,0,5,0,4,0
3773,0,5,0,4,0
3775,0,5,0,4,0
3777,0,5,0,4,0
3779,0,5,0,4,0
3781,0,5,0,4,0
3783,0,5,0,3,0
3785,0,5,0,3,0
3787,0,5,0,3,0
3789,0,5,0,3,0
3791,0,5,0,3,0
3793,0,5,0,3,0
3795,0,5,0,3,0
3797,0,5,0,3,0
3799,0,5,0,3,0
3801,0,5,0,3,0
3803,0,5,0,3,0
3805,0,5,0,3,0
3807,0,5,0,3,0
3809,0,5,0,4,0
3811,0,5,0,4,0
3813,0,5,0,4,0
3815,0,5,0,4,0
3817,0,5,0,4,0
3819,0,5,0,4,0
3821,0,5,0,4,0
3823,0,5,0,4,0
3825,0,5,0,4,0
3827,0,5,0,4,0
3829,1,5,0,4,0
3831,1,5,0,4,0
3833,1,5,0,4,0
3835,1,5,0,4,0
3837,1,5,0,4,0
3839,1,5,0,4,0
3841,1,5,0,4,0
3843,1,5,0,4,0
3845,1,5,0,4,0
3847,1,5,0,4,0
3849,1,5,0,4,0
3851,1,5,0,4,0
3853,1,5,0,4,0
3855,1,5,0,4,0
3857,1,5,0,4,0
3859,1,5,0,4,0
3861,1,5,0,4,0
3863,1,5,0,4,0
3865,1,5,0,4,0
3867,1,5,0,4,0
3869,1,5,0,4,0
3871,1,5,0,4,0
3873,1,5,0,4,0
3875,1,5,0,4,0
3877,1,5,0,4,0
3879,1,5,0,4,0
3881,1,5,0,4,0
3883,1,5,0,4,0
3885,1,5,0,4,0
3887,1,5,0,4,0
3889,1,6,0,4,0
3891,1,6,0,4,0
3893,1,6,0,4,0
3895,1,6,0,4,0
3897,1,6,0,4,0
3899,1,6,0,4,0
3901,1,5,0,4,0
3903,1,5,0,4,0
3905,1,6,0,4,0
3907,1,6,0,4,0
3909,1,5,0,4,0
3911,1,5,0,4,0
3913,1,5,0,4,0
3915,1,5,0,4,0
3917,1,6,0,4,0
3919,1,6,0,4,0
3921,1,5,0,4,0
3923,1,5,0,4,0
3925,1,5,0,4,0
3927,1,5,0,4,0
3929,0,5,0,4,0
3931,0,5,0,4,0
3933,0,5,0,4,0
3935,0,6,0,4,0
3937,0,6,0,4,0
3939,0,6,0,4,0
3941,0,6,0,4,0
3943,0,5,0,4,0
3945,0,5,0,4,0
3947,0,5,0,4,0
3949,0,5,0,4,0
3951,0,5,0,4,0
3953,0,5,0,4,0
3955,0,5,0,4,0
3957,0,5,0,4,0
3959,0,5,0,4,0
3961,0,5,0,4,0
3963,0,5,0,4,0
3965,0,5,0,4,0
3967,0,5,0,4,0
3969,0,5,0,4,0
3971,0,5,0,4,0
3973,0,5,0,4,0
3975,0,5,0,4,0
3977,0,5,0,4,0
3979,0,5,0,4,0
3981,0,5,0,4,0
3983,0,5,0,4,0
3985,0,5,0,4,0
3987,0,5,0,4,0
3989,0,5,0,4,0
3991,0,5,0,4,0
3993,0,5,0,4,0
3995,0,5,0,4,0
3997,0,5,0,4,0
3999,0,5,0,4,0
4001,0,5,0,4,0
4003,0,5,0,4,0
4005,0,5,0,4,0
4007,0,5,0,4,0
4009,0,5,0,4,0
4011,0,5,0,4,0
4013,0,5,0,4,0
4015,0,5,0,4,0
4017,0,5,0,4,0
4019,0,5,0,4,0
4021,0,5,0,4,0
4023,0,5,0,4,0
4025,0,5,0,4,0
4027,0,5,0,4,0
4029,1,5,0,4,0
4031,1,5,0,4,0
4033,1,5,0,4,0
4035,1,4,0,4,0
4037,1,5,0,4,0
4039,1,4,0,4,0
4041,1,4,0,4,0
4043,1,4,0,4,0
4045,1,5,0,4,0
4047,1,5,0,4,0
4049,1,5,0,4,0
4051,1,5,0,4,0
4053,1,5,0,4,0
4055,1,5,0,4,0
4057,1,5,0,4,0
4059,1,5,0,4,0
4061,1,5,0,4,0
4063,1,5,0,4,0
4065,1,5,0,4,0
4067,1,5,0,4,0
4069,1,5,0,4,0
4071,1,5,0,4,0
4073,1,5,0,4,0
4075,1,5,0,4,0
4077,1,5,0,4,0
4079,1,5,0,4,0
4081,1,5,0,4,0
4083,1,5,0,4,0
4085,1,5,0,4,0
4087,1,5,0,4,0
4089,1,5,0,4,0
4091,1,5,0,4,0
4093,1,5,0,4,0
4095,1,5,0,4,0
4097,1,5,0,4,0
4099,1,5,0,4,0
4101,1,5,0,4,0
4103,1,5,0,4,0
4105,1,5,0,4,0
4107,1,5,0,4,0
4109,1,5,0,4,0
4111,1,5,0,4,0
4113,1,5,0,4,0
4115,1,5,0,4,0
4117,1,5,0,4,0
4119,1,5,0,4,0
4121,1,5,0,4,0
4123,1,5,0,4,0
4125,1,5,0,4,0
4127,1,5,0,4,0
4129,0,5,0,4,0
4131,0,5,0,4,0
4133,0,5,0,4,0
4135,0,5,0,4,0
4137,0,5,0,4,0
4139,0,5,0,4,0
4141,0,5,0,4,0
4143,0,5,0,4,0
4145,0,5,0,4,0
4147,0,5,0,4,0
4149,0,5,0,4,0
4151,0,5,0,4,0
4153,0,5,0,4,0
4155,1,5,0,4,0
4157,1,5,0,4,0
4159,1,5,0,4,0
4161,1,5,0,4,0
4163,1,5,0,4,0
4165,1,5,0,4,0
4167,1,5,0,4,0
4169,1,5,0,4,0
4171,1,5,0,4,0
4173,1,5,0,4,0
4175,1,5,0,4,0
4177,1,5,0,4,0
4179,1,5,0,4,0
4181,1,5,0,4,0
4183,1,6,0,4,0
4185,1,5,0,4,0
4187,1,5,0,4,0
4189,1,6,0,4,0
4191,1,6,0,4,0
4193,1,6,0,4,0
4195,1,6,0,4,0
4197,1,5,0,4,0
4199,1,6,0,4,0
4201,1,6,0,4,0
4203,1,6,0,4,0
4205,1,6,0,4,0
4207,1,6,0,4,0
4209,1,6,0,4,0
4211,1,6,0,4,0
4213,1,6,0,5,0
4215,2,6,0,4,0
4217,2,6,0,5,0
4219,2,6,0,5,0
4221,2,6,0,5,0
4223,3,6,0,5,0
4225,4,6,0,5,0
4227,4,6,0,5,0
4229,4,6,0,5,0
4231,5,6,0,5,0
4233,5,6,0,5,0
4235,5,6,0,5,0
4237,5,6,0,5,0
4239,5,6,0,5,0
4241,5,6,0,5,0
4243,5,6,0,5,0
4245,5,6,0,5,0
4247,5,6,0,5,0
4249,5,6,0,5,0
4251,5,6,0,5,0
4253,6,6,0,5,0
4255,5,6,0,5,0
4257,5,6,0,5,0
4259,5,6,0,5,0
4261,5,6,0,4,0
4263,5,6,0,4,0
4265,5,6,0,4,0
4267,5,6,0,4,0
4269,5,6,0,4,0
4271,5,6,0,4,0
4273,5,6,0,4,0
4275,5,6,0,4,0
4277,5,6,0,5,0
4279,5,6,0,5,0
4281,5,6,0,5,0
4283,5,6,0,5,0
4285,5,6,0,4,0
4287,5,6,0,4,0
4289,5,6,0,4,0
4291,5,6,0,4,0
4293,5,6,0,4,0
4295,5,6,0,4,0
4297,5,6,0,4,0
4299,5,6,0,4,0
4301,5,6,0,4,0
4303,5,6,0,4,0
4305,5,6,0,4,0
4307,5,6,0,4,0
4309,5,6,0,4,0
4311,5,6,0,4,0
4313,5,6,0,4,0
4315,4,6,0,4,0
4317,4,5,0,4,0
4319,4,5,0,4,0
4321,4,5,0,4,0
4323,3,5,0,4,0
4325,2,5,0,4,0
4327,2,5,0,4,0
4329,2,5,0,4,0
4331,1,5,0,4,0
4333,1,5,0,4,0
4335,1,5,0,4,0
4337,1,5,0,4,0
4339,1,5,0,4,0
4341,1,5,0,4,0
4343,1,6,0,4,0
4345,1,6,0,4,0
4347,1,6,0,4,0
4349,1,6,0,5,0
