Position in AH012985/KOR/Unknown/2000/O, Recombination breakpoint number (200nt win), Upper 99% CI, Lower 99% CI, Upper 95% CI, Lower 95% CI
2209,0,15,3,13,4
2211,0,15,3,13,4
2213,0,15,3,13,4
2215,0,16,3,14,4
2217,0,15,3,14,4
2219,0,16,3,13,4
2221,0,15,3,13,4
2223,0,15,3,14,4
2225,0,16,3,14,5
2227,0,16,3,14,5
2229,0,16,3,14,4
2231,0,16,3,14,4
2233,0,16,3,14,4
2235,0,16,3,14,4
2237,0,16,3,14,4
2239,0,16,3,14,4
2241,0,16,3,14,4
2243,0,16,3,14,4
2245,0,16,3,14,4
2247,0,16,3,14,4
2249,0,16,3,14,4
2251,0,16,3,14,4
2253,0,17,3,14,4
2255,0,17,3,14,4
2257,0,17,3,14,4
2259,0,16,3,14,4
2261,0,17,3,14,4
2263,0,16,3,14,4
2265,0,16,3,14,4
2267,0,16,3,14,4
2269,0,16,3,14,4
2271,0,16,3,14,4
2273,0,16,3,14,4
2275,0,16,3,14,4
2277,0,16,3,14,4
2279,0,16,3,14,4
2281,0,16,3,14,4
2283,0,16,3,14,4
2285,0,16,3,14,4
2287,0,16,3,14,4
2289,0,16,3,14,4
2291,0,15,3,14,4
2293,0,15,3,14,4
2295,0,15,3,14,4
2297,0,15,3,14,4
2299,0,15,3,14,4
2301,0,15,3,14,4
2303,0,15,2,14,4
2305,0,16,3,14,4
2307,0,16,3,14,4
2309,0,16,3,14,4
2311,0,15,3,14,4
2313,0,16,3,14,4
2315,0,16,3,14,4
2317,0,16,3,14,4
2319,0,16,3,14,4
2321,0,16,3,14,4
2323,0,16,3,14,5
2325,0,16,3,14,5
2327,0,16,3,14,5
2329,0,17,3,14,5
2331,0,17,3,14,5
2333,0,17,3,14,5
2335,0,17,3,14,5
2337,0,17,3,14,5
2339,0,16,3,14,5
2341,0,16,3,14,5
2343,0,17,3,14,5
2345,0,17,3,14,5
2347,0,17,3,14,5
2349,0,17,3,14,5
2351,0,17,3,14,5
2353,0,17,3,14,4
2355,0,17,3,14,5
2357,0,16,3,14,5
2359,0,16,3,14,5
2361,0,16,3,14,5
2363,0,16,3,14,5
2365,0,16,3,14,5
2367,0,16,3,14,5
2369,0,16,4,15,5
2371,0,16,4,14,5
2373,0,16,4,14,5
2375,0,16,4,14,5
2377,0,17,4,14,5
2379,0,17,3,14,5
2381,0,17,3,14,5
2383,0,17,3,14,5
2385,0,17,3,14,5
2387,0,17,3,14,5
2389,0,17,3,14,5
2391,0,17,3,14,5
2393,0,17,3,14,5
2395,0,17,3,14,5
2397,0,17,3,14,5
2399,0,17,3,14,5
2401,0,17,3,14,5
2403,0,17,3,14,5
2405,0,17,4,14,5
2407,0,17,3,14,5
2409,0,16,3,14,5
2411,0,17,3,14,5
2413,0,16,3,14,5
2415,0,16,3,14,5
2417,0,16,3,14,5
2419,0,16,3,14,5
2421,0,16,3,14,5
2423,0,16,3,14,5
2425,0,16,3,14,4
2427,0,15,3,13,4
2429,0,15,3,13,4
2431,0,15,3,13,4
2433,0,15,3,13,4
2435,0,16,3,13,5
2437,0,16,3,13,5
2439,0,15,3,13,5
2441,0,15,3,13,4
2443,0,15,3,13,5
2445,0,15,3,13,4
2447,0,15,3,13,4
2449,0,15,3,13,4
2451,0,15,3,13,4
2453,0,15,3,13,4
2455,0,15,3,13,4
2457,0,15,3,13,4
2459,0,15,3,13,4
2461,0,15,3,13,4
2463,0,15,3,13,4
2465,0,15,3,13,4
2467,0,15,3,13,4
2469,0,15,3,13,4
2471,0,15,3,13,4
2473,0,15,3,13,4
2475,0,15,3,13,4
2477,0,15,3,13,4
2479,0,15,3,13,4
2481,0,15,3,13,4
2483,0,15,3,13,4
2485,0,15,3,13,4
2487,0,16,3,14,4
2489,0,16,3,14,4
2491,0,16,3,14,5
2493,0,16,3,14,4
2495,0,16,3,14,5
2497,0,16,3,14,5
2499,0,16,3,14,5
2501,0,16,3,14,5
2503,0,17,3,15,5
2505,0,17,3,15,5
2507,0,17,3,15,5
2509,0,17,3,15,5
2511,0,17,3,15,5
2513,0,17,3,15,5
2515,0,17,3,15,5
2517,0,17,3,15,5
2519,0,17,3,15,5
2521,0,17,4,15,5
2523,0,17,4,15,5
2525,0,17,4,15,5
2527,0,17,4,15,5
2529,0,18,4,15,5
2531,0,18,4,15,5
2533,0,18,4,16,6
2535,0,18,4,16,6
2537,0,19,4,16,6
2539,0,19,4,16,6
2541,0,19,4,16,6
2543,0,19,4,16,6
2545,0,19,4,17,6
2547,0,20,4,17,6
2549,0,20,4,17,6
2551,0,20,4,17,6
2553,0,20,4,17,7
2555,0,20,4,17,7
2557,0,20,4,17,7
2559,0,20,4,17,6
2561,0,20,4,17,6
2563,0,20,4,17,6
2565,0,19,4,16,6
2567,0,20,4,17,6
2569,0,19,4,17,6
2571,0,19,4,16,6
2573,0,19,4,17,6
2575,0,19,4,17,6
2577,0,19,4,17,6
2579,0,19,4,17,6
2581,0,20,4,17,6
2583,0,20,4,17,6
2585,0,20,4,17,7
2587,0,20,5,18,7
2589,0,20,5,18,7
2591,0,20,5,18,7
2593,0,20,5,18,7
2595,0,20,5,18,7
2597,0,20,5,18,7
2599,0,20,5,18,7
2601,0,21,5,18,7
2603,0,20,5,18,7
2605,0,20,5,18,7
2607,0,21,5,18,7
2609,0,21,5,18,7
2611,0,21,5,18,7
2613,0,20,5,18,7
2615,0,20,5,18,7
2617,0,20,5,18,7
2619,0,21,5,18,7
2621,0,20,6,18,7
2623,0,20,6,18,7
2625,0,20,6,18,7
2627,0,20,6,18,7
2629,0,20,6,18,7
2631,0,20,6,18,7
2633,1,20,6,18,7
2635,1,20,6,18,7
2637,1,20,6,18,7
2639,1,20,6,18,7
2641,1,20,6,18,7
2643,1,20,6,19,8
2645,1,21,6,19,8
2647,1,21,6,19,8
2649,1,21,6,18,8
2651,1,21,7,19,8
2653,1,21,6,19,8
2655,1,21,7,19,8
2657,1,21,7,19,8
2659,1,21,7,19,8
2661,1,22,7,19,8
2663,1,22,7,20,9
2665,1,22,7,20,9
2667,1,22,7,20,9
2669,2,22,7,20,9
2671,2,22,7,20,9
2673,2,22,7,20,9
2675,3,22,7,20,9
2677,3,22,7,20,9
2679,3,22,7,20,9
2681,3,22,7,20,9
2683,3,22,7,20,8
2685,3,22,7,20,9
2687,3,22,7,20,9
2689,3,22,7,20,9
2691,5,22,7,20,8
2693,9,22,7,20,8
2695,10,22,7,20,8
2697,11,21,6,19,8
2699,14,22,6,20,8
2701,17,22,6,19,8
2703,22,22,6,19,8
2705,25,21,6,19,8
2707,28,21,6,19,8
2709,28,22,6,19,8
2711,30,21,6,19,8
2713,31,21,6,19,8
2715,32,21,6,19,8
2717,34,22,6,19,8
2719,35,21,6,19,8
2721,35,21,6,19,8
2723,36,21,6,18,7
2725,37,21,5,18,7
2727,37,21,5,18,7
2729,37,21,5,18,7
2731,38,21,5,18,7
2733,38,21,5,18,7
2735,38,20,5,18,7
2737,41,20,5,17,7
2739,41,20,5,17,7
2741,41,20,5,17,6
2743,41,19,5,17,6
2745,43,19,5,17,6
2747,45,19,4,16,6
2749,46,18,4,16,6
2751,47,18,4,16,6
2753,47,18,4,16,6
2755,47,18,4,16,6
2757,47,18,4,16,6
2759,47,18,4,16,5
2761,47,18,4,16,5
2763,47,18,4,16,5
2765,47,18,4,16,5
2767,47,18,4,16,5
2769,47,18,4,15,5
2771,47,18,4,15,5
2773,47,18,4,15,5
2775,47,18,3,15,5
2777,47,18,3,15,5
2779,48,17,3,15,5
2781,48,17,3,15,5
2783,49,17,3,15,5
2785,50,17,3,15,5
2787,51,17,3,14,5
2789,51,17,3,14,5
2791,51,17,3,14,5
2793,51,17,3,14,4
2795,54,17,3,14,4
2797,55,17,3,14,4
2799,55,17,3,14,4
2801,55,16,3,13,4
2803,55,16,3,13,4
2805,56,16,3,13,4
2807,57,16,3,13,4
2809,58,16,3,13,4
2811,58,16,3,13,4
2813,58,16,3,13,4
2815,58,16,3,13,4
2817,59,15,3,13,4
2819,59,15,2,13,4
2821,59,15,2,13,4
2823,59,15,2,13,4
2825,59,15,2,13,4
2827,60,15,2,13,4
2829,60,15,2,12,4
2831,60,15,2,12,4
2833,59,15,2,12,4
2835,59,15,2,12,4
2837,59,14,2,12,3
2839,59,14,2,12,3
2841,59,14,2,12,3
2843,59,14,2,12,3
2845,60,14,2,12,3
2847,60,13,2,12,3
2849,60,13,2,12,3
2851,60,13,2,11,3
2853,60,13,2,11,3
2855,60,13,2,11,3
2857,60,13,2,11,3
2859,60,12,2,11,3
2861,60,12,2,10,3
2863,62,12,2,10,2
2865,62,12,1,10,2
2867,62,12,1,10,2
2869,61,11,1,10,2
2871,61,11,1,9,2
2873,61,11,1,9,2
2875,60,11,1,9,2
2877,60,11,1,9,2
2879,60,11,1,9,2
2881,60,11,1,9,2
2883,62,11,1,9,2
2885,62,11,1,9,2
2887,62,11,1,9,2
2889,62,11,1,9,2
2891,60,11,1,8,2
2893,57,11,1,8,2
2895,56,11,1,8,2
2897,55,11,1,8,1
2899,52,10,0,8,1
2901,49,10,0,8,1
2903,44,10,0,8,1
2905,41,10,0,8,1
2907,38,10,0,8,1
2909,38,10,0,8,1
2911,36,10,0,8,1
2913,35,10,0,8,1
2915,35,10,0,8,1
2917,33,10,0,8,1
2919,32,10,0,8,1
2921,32,10,0,8,1
2923,31,10,0,8,1
2925,30,10,0,8,1
2927,30,10,0,8,1
2929,30,10,0,8,1
2931,29,10,0,8,1
2933,29,10,0,8,1
2935,29,10,0,8,1
2937,26,10,0,8,1
2939,26,10,0,8,1
2941,26,10,0,8,1
2943,26,10,0,8,1
2945,24,10,0,7,1
2947,22,10,0,7,1
2949,21,10,0,7,1
2951,20,10,0,7,1
2953,20,10,0,7,1
2955,20,10,0,7,1
2957,20,10,0,7,1
2959,20,10,0,7,1
2961,20,10,0,7,1
2963,20,10,0,7,1
2965,20,10,0,7,1
2967,20,10,0,8,1
2969,20,10,0,8,1
2971,20,10,0,8,1
2973,20,10,0,8,1
2975,20,10,0,8,1
2977,20,10,0,8,1
2979,19,10,0,8,1
2981,19,10,0,7,1
2983,18,10,0,7,1
2985,17,10,0,7,1
2987,16,9,0,7,1
2989,16,9,0,7,1
2991,16,9,0,7,1
2993,16,9,0,7,1
2995,13,9,0,7,1
2997,12,9,0,7,1
2999,12,9,0,7,1
3001,12,9,0,7,1
3003,12,9,0,7,1
3005,11,9,0,7,1
3007,10,9,0,7,1
3009,9,9,0,7,1
3011,9,8,0,7,1
3013,9,8,0,7,1
3015,9,8,0,6,1
3017,8,8,0,6,1
3019,8,8,0,6,1
3021,8,8,0,6,1
3023,8,8,0,6,1
3025,8,8,0,6,1
3027,8,8,0,6,1
3029,8,8,0,6,1
3031,8,8,0,6,1
3033,8,8,0,6,1
3035,8,8,0,6,1
3037,8,8,0,6,1
3039,8,8,0,6,0
3041,8,8,0,6,0
3043,8,8,0,6,0
3045,7,8,0,6,0
3047,7,8,0,6,1
3049,8,8,0,6,1
3051,8,8,0,6,1
3053,8,8,0,6,0
3055,8,8,0,6,0
3057,8,8,0,6,0
3059,8,8,0,6,1
3061,8,7,0,6,1
3063,6,8,0,6,1
3065,6,8,0,6,1
3067,6,8,0,6,1
3069,6,8,0,6,1
3071,6,8,0,6,1
3073,6,7,0,6,1
3075,6,8,0,6,1
3077,6,8,0,6,1
3079,6,8,0,6,1
3081,6,8,0,6,1
3083,4,8,0,7,1
3085,4,8,0,7,1
3087,4,8,0,6,1
3089,4,8,0,6,1
3091,4,8,0,6,1
3093,3,8,0,6,1
3095,3,8,0,6,1
3097,3,8,0,6,1
3099,3,8,0,6,1
3101,4,7,0,6,0
3103,4,7,0,6,0
3105,4,7,0,6,0
3107,4,7,0,6,0
3109,4,7,0,6,0
3111,4,8,0,6,0
3113,4,7,0,6,0
3115,3,7,0,6,0
3117,3,7,0,6,0
3119,3,7,0,6,0
3121,3,7,0,6,0
3123,3,7,0,6,0
3125,3,7,0,6,0
3127,3,7,0,6,0
3129,3,7,0,6,0
3131,3,7,0,6,0
3133,3,7,0,6,0
3135,3,7,0,6,0
3137,3,7,0,5,0
3139,3,7,0,5,0
3141,3,7,0,5,0
3143,3,7,0,6,0
3145,3,7,0,6,0
3147,3,8,0,6,0
3149,3,7,0,6,0
3151,3,7,0,6,0
3153,3,7,0,6,0
3155,3,7,0,6,0
3157,3,7,0,6,0
3159,3,7,0,6,0
3161,3,7,0,6,0
3163,3,7,0,6,0
3165,3,7,0,6,0
3167,3,7,0,6,0
3169,3,7,0,6,0
3171,3,7,0,6,0
3173,4,7,0,6,0
3175,4,7,0,6,0
3177,4,7,0,6,0
3179,4,7,0,6,0
3181,4,7,0,6,0
3183,4,7,0,6,0
3185,4,7,0,6,0
3187,4,7,0,6,0
3189,4,7,0,6,0
3191,4,8,0,6,0
3193,4,8,0,6,0
3195,4,8,0,6,0
3197,4,7,0,6,0
3199,4,7,0,6,0
3201,4,7,0,6,0
3203,4,7,0,6,0
3205,4,7,0,6,0
3207,4,7,0,6,0
3209,4,7,0,6,0
3211,4,7,0,6,0
3213,4,7,0,6,0
3215,4,7,0,6,0
3217,4,7,0,6,0
3219,4,8,0,6,0
3221,4,8,0,6,0
3223,4,8,0,6,0
3225,4,8,0,6,0
3227,3,8,0,6,0
3229,3,8,0,6,0
3231,3,8,0,6,0
3233,3,8,0,6,0
3235,3,8,0,6,0
3237,3,8,0,6,0
3239,3,8,0,6,0
3241,3,8,0,6,0
3243,3,8,0,6,0
3245,3,8,0,6,0
3247,3,8,0,6,0
3249,2,8,0,6,0
3251,3,8,0,6,0
3253,3,8,0,6,0
3255,3,8,0,6,1
3257,3,8,0,6,1
3259,3,8,0,6,1
3261,3,7,0,6,1
3263,3,7,0,6,0
3265,3,7,0,6,0
3267,3,7,0,6,0
3269,3,7,0,6,0
3271,3,7,0,6,0
3273,3,7,0,6,0
3275,3,7,0,6,0
3277,3,7,0,6,0
3279,3,7,0,6,0
3281,3,7,0,6,0
3283,3,7,0,6,0
3285,3,7,0,6,0
3287,3,7,0,6,0
3289,3,7,0,6,0
3291,3,7,0,6,1
3293,3,7,0,6,1
3295,3,7,0,6,1
3297,3,7,0,6,1
3299,3,7,0,6,1
3301,2,7,0,6,1
3303,2,7,0,6,1
3305,2,7,0,6,0
3307,2,7,0,6,0
3309,2,7,0,6,0
3311,2,7,0,6,1
3313,2,7,0,6,1
3315,2,7,0,6,0
3317,2,7,0,6,1
3319,2,7,0,6,1
3321,2,7,0,6,1
3323,2,7,0,6,1
3325,2,7,0,6,1
3327,2,7,0,6,1
3329,2,7,0,6,1
3331,2,7,0,6,1
3333,2,7,0,6,1
3335,2,7,0,6,1
3337,2,7,0,6,1
3339,2,7,0,6,1
3341,2,8,0,6,1
3343,2,8,0,6,1
3345,2,7,0,6,1
3347,2,7,0,6,1
3349,2,7,0,6,1
3351,2,7,0,6,1
3353,2,7,0,6,1
3355,2,7,0,6,1
3357,2,7,0,6,1
3359,3,7,0,6,1
3361,3,7,0,6,1
3363,4,7,0,6,1
3365,4,7,0,6,1
3367,5,7,0,6,1
3369,5,7,0,6,1
3371,5,7,0,6,1
3373,4,7,0,6,1
3375,4,7,0,6,1
3377,4,7,0,6,1
3379,5,7,0,6,1
3381,5,8,0,6,1
3383,5,8,0,6,1
3385,6,8,0,6,1
3387,6,8,0,6,1
3389,6,8,0,6,1
3391,6,8,0,6,1
3393,6,8,0,6,1
3395,6,8,0,6,1
3397,6,8,0,6,1
3399,7,8,0,6,1
3401,7,8,0,6,1
3403,7,8,0,6,1
3405,7,8,0,6,1
3407,7,8,0,6,1
3409,7,8,0,6,1
3411,7,8,0,6,1
3413,7,8,0,6,1
3415,7,8,0,6,1
3417,7,8,0,6,1
3419,7,8,0,6,1
3421,7,8,0,6,1
3423,7,8,0,6,1
3425,7,8,0,7,1
3427,7,8,0,7,1
3429,7,8,0,7,1
3431,7,8,0,7,1
3433,7,8,0,7,1
3435,7,8,0,7,1
3437,7,8,0,7,1
3439,7,8,0,7,1
3441,7,8,0,7,1
3443,7,8,0,6,1
3445,7,8,0,7,1
3447,7,8,0,6,1
3449,7,8,0,6,1
3451,6,8,0,6,1
3453,6,8,0,7,1
3455,6,8,0,7,1
3457,6,8,0,7,1
3459,6,8,0,7,1
3461,6,8,0,7,1
3463,6,8,0,7,1
3465,6,8,0,7,1
3467,6,8,0,7,1
3469,6,8,0,7,1
3471,6,8,0,7,1
3473,7,8,0,7,1
3475,7,8,0,7,1
3477,7,8,0,7,1
3479,8,8,0,7,1
3481,8,9,0,7,1
3483,8,9,0,7,1
3485,8,9,0,7,1
3487,8,9,0,7,1
3489,8,9,0,7,1
3491,8,9,0,7,1
3493,8,9,0,7,1
3495,8,9,0,7,1
3497,9,9,0,7,1
3499,9,9,0,7,1
3501,9,9,0,7,1
3503,9,9,0,7,1
3505,9,9,0,7,1
3507,9,9,0,7,1
3509,9,9,0,7,1
3511,9,9,0,7,1
3513,9,9,0,7,1
3515,9,9,0,7,1
3517,10,9,0,7,1
3519,10,9,0,7,1
3521,10,9,0,7,1
3523,10,9,0,7,1
3525,10,9,0,7,1
3527,10,9,0,7,1
3529,10,9,0,7,1
3531,10,9,0,8,1
3533,10,9,0,8,1
3535,10,9,0,8,1
3537,10,9,0,8,1
3539,10,9,0,7,1
3541,10,9,0,7,1
3543,10,9,0,7,1
3545,10,9,0,7,1
3547,10,9,0,7,1
3549,10,9,0,8,1
3551,10,9,0,8,1
3553,10,10,0,8,1
3555,10,10,0,8,1
3557,10,10,0,8,1
3559,9,9,0,8,1
3561,9,9,0,8,1
3563,8,9,0,8,1
3565,8,9,0,8,1
3567,7,9,0,8,1
3569,7,10,0,8,1
3571,7,10,0,8,1
3573,7,10,0,8,1
3575,7,10,0,8,1
3577,7,10,0,8,1
3579,6,10,0,8,1
3581,6,9,0,8,1
3583,6,9,0,8,1
3585,5,9,0,7,1
3587,5,9,0,8,1
3589,5,9,0,8,1
3591,5,9,0,8,1
3593,5,9,0,7,1
3595,5,9,0,7,1
3597,5,9,0,7,1
3599,4,9,0,7,1
3601,4,9,0,7,1
3603,4,9,0,7,1
3605,4,9,0,7,1
3607,4,9,0,7,1
3609,4,9,0,7,1
3611,4,9,0,7,1
3613,4,9,0,7,1
3615,4,9,0,7,1
3617,4,9,0,8,1
3619,6,9,0,8,1
3621,6,9,0,8,1
3623,6,9,0,8,1
3625,6,9,0,8,1
3627,6,9,0,8,1
3629,6,9,0,8,1
3631,6,9,0,8,1
3633,6,10,0,8,1
3635,6,10,0,8,1
3637,6,10,0,8,1
3639,6,10,0,8,1
3641,6,9,0,8,1
3643,6,9,0,8,1
3645,6,9,0,8,1
3647,6,10,0,8,1
3649,7,10,0,7,1
3651,7,10,0,7,1
3653,7,9,0,7,1
3655,7,9,0,7,1
3657,7,9,0,7,1
3659,7,9,0,7,1
3661,7,9,0,7,1
3663,7,9,0,7,1
3665,7,9,0,7,1
3667,7,9,0,7,1
3669,7,9,0,7,1
3671,7,9,0,7,1
3673,6,9,0,7,1
3675,6,9,0,7,1
3677,6,9,0,7,1
3679,5,9,0,7,1
3681,5,8,0,7,1
3683,5,9,0,7,1
3685,5,9,0,7,1
3687,5,8,0,7,1
3689,5,9,0,7,1
3691,5,9,0,7,1
3693,5,9,0,7,1
3695,5,9,0,7,1
3697,4,9,0,7,1
3699,4,9,0,7,1
3701,4,9,0,7,1
3703,4,9,0,7,1
3705,4,9,0,7,1
3707,4,9,0,7,1
3709,4,9,0,7,1
3711,4,9,0,7,1
3713,4,9,0,7,1
3715,4,9,0,7,1
3717,3,9,0,7,1
3719,3,9,0,7,1
3721,3,9,0,7,1
3723,3,9,0,7,1
3725,3,9,0,7,1
3727,3,9,0,7,1
3729,3,9,0,7,1
3731,3,9,0,7,1
3733,3,9,0,7,1
3735,3,9,0,7,1
3737,3,9,0,7,1
3739,3,9,0,7,1
3741,3,9,0,7,1
3743,3,9,0,7,1
3745,3,9,0,7,1
3747,3,9,0,7,1
3749,3,9,0,7,1
3751,3,9,0,7,1
3753,3,9,0,7,1
3755,3,10,0,7,1
3757,3,10,0,7,1
3759,3,9,0,7,1
3761,3,9,0,7,1
3763,3,9,0,7,1
3765,3,9,0,7,1
3767,3,9,0,7,1
3769,3,9,0,7,1
3771,3,9,1,7,1
3773,3,9,1,7,1
3775,3,9,1,7,1
3777,3,9,1,7,1
3779,3,10,1,7,1
3781,3,10,1,7,1
3783,3,9,1,7,1
3785,3,10,1,7,1
3787,3,10,1,7,1
3789,3,10,1,7,1
3791,3,10,1,7,1
3793,3,10,1,7,1
3795,3,9,0,7,1
3797,3,9,0,7,1
3799,3,9,0,7,1
3801,3,9,0,7,1
3803,3,9,0,7,1
3805,3,9,0,7,1
3807,3,9,0,7,1
3809,3,9,0,7,1
3811,3,9,0,7,1
3813,3,9,0,7,1
3815,3,9,0,7,1
3817,3,9,0,7,1
3819,1,9,0,7,1
3821,1,9,0,7,1
3823,1,9,0,7,1
3825,1,9,0,7,1
3827,1,9,0,7,1
3829,1,9,0,7,1
3831,1,9,0,7,1
3833,1,9,0,7,1
3835,1,9,0,7,1
3837,1,9,0,7,1
3839,1,9,0,7,1
3841,1,9,0,7,1
3843,1,9,0,8,1
3845,1,9,0,7,1
3847,1,9,0,7,1
3849,0,9,0,7,1
3851,0,9,0,7,1
3853,0,9,0,7,1
3855,0,9,0,8,1
3857,0,9,0,7,1
3859,0,9,0,7,1
3861,0,10,0,7,1
3863,0,10,0,7,1
3865,0,10,0,8,1
3867,0,10,0,8,1
3869,0,10,1,8,1
3871,0,10,1,8,1
3873,0,10,1,8,1
3875,0,10,1,8,1
3877,0,10,1,8,1
3879,0,10,1,8,1
3881,0,10,1,8,1
3883,0,10,1,8,1
3885,0,10,1,7,1
3887,0,10,1,8,1
3889,0,10,1,8,1
3891,0,10,1,8,1
3893,0,10,1,7,1
3895,0,10,1,7,1
3897,0,10,1,7,1
3899,0,10,1,7,1
3901,0,10,1,7,1
3903,0,10,0,7,1
3905,0,9,0,7,1
3907,0,9,0,7,1
3909,0,9,0,7,1
3911,0,9,0,7,1
3913,0,9,0,7,1
3915,0,9,1,7,1
3917,0,9,1,7,1
3919,0,9,1,7,1
3921,0,9,0,7,1
3923,0,10,0,7,1
3925,0,10,0,7,1
3927,0,10,0,7,1
3929,0,9,0,7,1
3931,0,9,0,7,1
3933,0,9,0,7,1
3935,0,9,0,7,1
3937,0,9,0,7,1
3939,0,9,0,7,1
3941,0,9,0,7,1
3943,0,10,0,7,1
3945,0,9,0,7,1
3947,0,9,0,7,1
3949,0,9,0,7,1
3951,0,9,0,7,1
3953,0,9,0,7,1
3955,0,9,0,8,1
3957,0,9,0,7,1
3959,0,9,0,7,1
3961,0,9,0,7,1
3963,0,9,0,7,1
3965,0,9,0,7,1
3967,0,9,0,7,1
3969,0,9,0,7,1
3971,0,9,0,7,1
3973,0,9,0,7,1
3975,0,9,0,7,1
3977,0,9,0,7,1
3979,0,9,0,7,1
3981,0,9,0,7,1
3983,0,9,0,7,1
3985,0,9,0,7,1
3987,0,9,0,7,1
3989,0,9,0,7,1
3991,0,9,0,7,1
3993,0,9,0,7,1
3995,0,9,0,7,1
3997,0,9,0,7,1
3999,0,9,0,7,1
4001,0,9,0,7,1
4003,0,9,0,7,1
4005,0,9,0,7,1
4007,0,9,0,7,1
4009,0,9,0,7,1
4011,0,9,0,7,1
4013,0,9,0,7,1
4015,0,9,0,7,1
4017,0,9,0,8,1
4019,0,10,0,7,1
4021,0,10,0,7,1
4023,0,10,0,7,1
4025,0,10,0,7,1
4027,0,10,0,7,1
4029,0,10,0,7,1
4031,0,9,0,7,1
4033,0,9,0,7,1
4035,0,9,0,7,1
4037,1,9,0,7,1
4039,1,9,0,7,1
4041,1,9,0,7,1
4043,1,9,0,7,1
4045,1,9,0,7,1
4047,1,9,0,7,1
4049,1,9,0,7,1
4051,1,9,0,7,1
4053,1,9,0,7,1
4055,1,9,0,7,1
4057,1,9,0,7,1
4059,1,9,0,7,1
4061,1,9,0,7,1
4063,1,9,0,7,1
4065,1,9,0,7,1
4067,1,9,0,7,1
4069,1,9,0,7,1
4071,1,9,0,7,1
4073,1,9,0,7,1
4075,1,9,0,7,1
4077,1,9,0,7,1
4079,1,9,0,7,1
4081,1,9,0,7,1
4083,1,9,0,7,1
4085,1,9,0,7,1
4087,1,9,0,7,1
4089,1,9,0,7,1
4091,1,9,0,7,1
4093,1,9,0,7,1
4095,1,9,0,7,1
4097,1,9,0,7,1
4099,1,9,0,7,1
4101,1,9,0,7,1
4103,1,9,0,7,1
4105,1,9,0,7,1
4107,1,9,0,8,1
4109,1,9,0,8,1
4111,1,9,0,8,1
4113,1,9,0,8,1
4115,1,10,0,8,1
4117,1,10,0,8,1
4119,1,10,0,8,1
4121,1,10,0,8,1
4123,1,10,0,8,1
4125,1,10,0,8,1
4127,1,10,0,8,1
4129,1,10,0,8,1
4131,1,10,0,8,1
4133,1,10,0,8,1
4135,1,10,0,8,1
4137,1,9,0,8,1
4139,1,9,0,8,1
4141,1,9,0,8,1
4143,1,9,0,7,1
4145,1,9,0,7,1
4147,1,9,0,7,1
4149,1,9,0,8,1
4151,1,9,0,8,1
4153,1,9,0,8,1
4155,1,9,0,8,1
4157,1,9,0,8,1
4159,1,10,0,8,1
4161,1,10,0,8,1
4163,1,10,0,8,1
4165,1,10,0,8,1
4167,2,9,0,8,1
4169,2,10,0,8,1
4171,2,10,0,8,1
4173,2,10,0,8,1
4175,3,10,0,8,1
4177,3,10,0,8,1
4179,4,10,1,8,1
4181,4,10,0,8,1
4183,4,10,1,8,1
4185,4,10,1,8,1
4187,4,10,1,8,1
4189,4,10,1,8,1
4191,4,10,1,8,1
4193,4,10,1,8,1
4195,4,10,1,8,1
4197,4,10,1,8,1
4199,4,10,0,8,1
4201,4,10,0,8,1
4203,4,10,0,8,1
4205,4,10,1,8,1
4207,4,10,1,8,1
4209,4,10,0,8,1
4211,4,10,1,8,1
4213,4,10,1,8,1
4215,4,10,1,8,1
4217,4,10,1,8,1
4219,4,9,1,8,1
4221,4,9,1,8,1
4223,4,10,1,8,1
4225,4,10,1,8,1
4227,4,10,1,8,1
4229,4,10,1,8,1
4231,4,10,1,8,1
4233,4,10,1,8,1
4235,4,10,0,8,1
4237,3,10,1,8,1
4239,4,10,1,8,1
4241,4,10,1,8,1
4243,4,10,1,8,1
4245,4,10,1,8,1
4247,4,10,1,8,1
4249,4,10,1,8,1
4251,4,10,1,8,1
4253,4,10,1,8,1
4255,4,10,1,8,1
4257,4,10,0,8,1
4259,4,10,0,8,1
4261,4,10,0,8,1
4263,4,10,0,8,1
4265,4,10,1,8,1
4267,4,10,1,8,1
4269,4,10,1,8,1
4271,4,10,1,8,1
4273,4,10,1,8,1
4275,4,10,1,8,1
4277,4,10,1,8,1
4279,4,10,1,8,1
4281,4,10,1,8,1
4283,4,10,1,8,1
4285,4,10,1,8,1
4287,4,10,1,8,1
4289,4,10,1,8,1
4291,4,10,1,8,1
4293,4,10,1,8,2
4295,4,10,1,8,2
4297,4,10,1,8,2
4299,4,10,1,8,2
4301,4,10,1,8,2
4303,4,10,1,8,2
4305,4,10,1,8,2
4307,4,10,1,8,2
4309,4,10,1,8,2
4311,4,10,1,8,2
4313,4,10,1,8,2
4315,4,10,1,8,2
4317,4,10,1,8,1
4319,4,10,0,8,2
4321,4,10,0,8,1
4323,4,10,0,8,1
4325,4,10,0,8,1
4327,4,10,0,8,1
4329,4,10,1,8,1
4331,4,10,0,8,1
4333,5,10,1,8,1
4335,5,10,1,8,1
4337,5,9,1,8,1
4339,5,10,1,8,1
4341,5,10,1,8,1
4343,5,10,1,8,1
4345,5,10,1,8,1
4347,5,10,1,8,1
4349,5,10,1,8,1
